date,TeamA,TeamB,bestodds,bestodds,pct bets A,pct bet B,Number of bets,TeamA,TeamB,A_bestodds,B_bestodds,pct bets A,pct bet B,c_Total,c_TotalResult,c_AwaySP,c_HomeSP,c_AwayScore,c_HomeScore
9/10/2024,KC,NYY,o9+105,u8.5+105,0.94,0.06,22325,KC,NYY,125,-140,0.14,0.86,8.5,Under,S. Lugo,M. Stroman,5,0
9/10/2024,NYM,TOR,o8-105,u8-108,0.62,0.38,26515,NYM,TOR,-125,110,0.71,0.29,8,Push,D. Peterson,C. Bassitt,2,6
9/10/2024,BAL,BOS,o9.5+102,u9+105,0.84,0.16,22749,BAL,BOS,120,-130,0.24,0.76,9.5,Under,A. Suarez,K. Crawford,5,3
9/10/2024,LAA,MIN,o8-108,u8-108,0.97,0.03,15615,LAA,MIN,225,-250,0.1,0.9,8,Over,G. Canning,P. Lopez,5,10
9/10/2024,CLE,CHW,o8.5-103,u8-105,0.96,0.04,17195,CLE,CHW,-225,200,0.9,0.1,8,Under,B. Lively,J. Cannon,5,0
9/10/2024,CIN,STL,o8.5-110,u8.5-105,0.79,0.21,24264,CIN,STL,115,-130,0.27,0.73,8.5,Under,R. Lowder,A. Pallante,3,0
9/10/2024,OAK,HOU,o8.5-109,u8.5-105,0.96,0.04,18155,OAK,HOU,180,118,0.08,0.92,8.5,Under,J. Sears,S. Arrighetti,4,3
9/10/2024,TEX,AZ,o8+100,u7.5+100,0.96,0.04,20830,TEX,AZ,158,-175,0.16,0.84,8,Under,N. Eovaldi,Z. Gallen,0,6
9/10/2024,SD,SEA,o8.5-108,u7+100,0.93,0.07,23032,SD,SEA,115,165,0.3,0.7,7,Over,Y. Darvish,G. Kirby,7,3
9/10/2024,MIL,SF,o7.5+100,u7.5-115,0.98,0.02,14515,MIL,SF,-115,500,0.66,0.34,7.5,Under,A. Civale,L. Roupp,3,2
9/10/2024,CHC,LAD,o8-103,u8-112,0.98,0.02,23017,CHC,LAD,130,-141,0.12,0.88,8,Over,S. Imanaga,Y. Yamamoto,6,3
9/11/2024,MIA,PIT,o9-102,u9-110,0.92,0.08,13899,MIA,PIT,136,-152,0.12,0.88,9,Under,J. Bermudez,B. Falter,1,3
9/11/2024,CLE,CHW,o7.5-105,u7.5-102,0.81,0.19,20002,CLE,CHW,-225,210,0.88,0.12,7.5,Over,M. Boyd,D. Martin,6,4
9/11/2024,NYM,TOR,o7.5+100,u7.5-103,0.82,0.18,20669,NYM,TOR,-130,118,0.66,0.34,7.5,Over,S. Manaea,B. Francis,6,2
9/11/2024,TEX,AZ,o8.5-105,u8.5-108,0.86,0.14,15575,TEX,AZ,575,-160,0.17,0.83,8.5,Over,C. Bradford,M. Kelly,4,14
9/11/2024,COL,DET,o8.5+100,u8+100,0.88,0.12,15060,COL,DET,175,-190,0.1,0.9,8,Over,T. Gordon,C. Mize,4,7
9/11/2024,TB,PHI,o7.5+102,u7+105,0.87,0.13,19573,TB,PHI,200,-225,0.08,0.92,7,Under,S. Baz,Z. Wheeler,2,3
9/11/2024,ATL,WAS,o8+100,u7.5+102,0.94,0.06,19442,ATL,WAS,-166,155,0.83,0.17,8,Under,M. Fried,J. Irvin,1,5
9/11/2024,KC,NYY,o8-102,u8-110,0.91,0.09,23037,KC,NYY,135,-148,0.18,0.82,8,Under,C. Ragans,L. Gil,3,4
9/11/2024,BAL,BOS,o9.5+100,u9+102,0.83,0.17,22426,BAL,BOS,120,-130,0.29,0.71,9,Under,D. Kremer,N. Pivetta,3,5
9/11/2024,LAA,MIN,o9+102,u8.5+100,0.95,0.05,12460,LAA,MIN,180,-210,0.11,0.89,9,Over,J. Kochanowicz,Z. Matthews,4,6
9/11/2024,CIN,STL,o8-105,u8-109,0.83,0.17,12960,CIN,STL,130,-146,0.34,0.66,8,Under,B. Williamson,L. Lynn,1,2
9/11/2024,OAK,HOU,o8.5-102,u8+100,0.88,0.12,25506,OAK,HOU,205,-230,0.07,0.93,8.5,Over,J. Estes,H. Brown,5,4
9/11/2024,SD,SEA,o7+104,u6.5+104,0.89,0.11,19629,SD,SEA,510,-105,0.5,0.5,7,Push,M. King,B. Woo,2,5
9/11/2024,MIL,SF,o7-115,u7+102,0.81,0.19,19806,MIL,SF,120,-134,0.31,0.69,7,Over,C. Rea,B. Snell,2,13
9/11/2024,CHC,LAD,o9-114,u9+100,0.92,0.08,26354,CHC,LAD,145,-162,0.16,0.84,9,Over,J. Wicks,Bo. Miller,8,10
9/12/2024,COL,DET,o7-115,u7+100,0.95,0.05,17195,COL,DET,260,510,0.05,0.95,7,Under,R. Feltner,T. Skubal,4,2
9/12/2024,CIN,STL,o7.5+100,u7.5-110,0.7,0.3,14212,CIN,STL,128,-142,0.18,0.82,7.5,Under,J. Junis,S. Gray,1,6
9/12/2024,OAK,HOU,o8-109,u8-108,0.86,0.14,15398,OAK,HOU,230,-270,0.07,0.93,8,Over,M. Spence,F. Valdez,3,6
9/12/2024,MIA,WAS,o9+100,u9-110,0.82,0.18,12460,MIA,WAS,170,-148,0.11,0.89,9,Push,D. McCaughan,M. Parker,6,3
9/12/2024,BOS,NYY,o9+100,u9-114,0.98,0.02,21764,BOS,NYY,175,-195,0.14,0.86,9,Under,C. Criswell,N. Cortes Jr.,1,2
9/12/2024,TB,CLE,o7.5-112,u7.5+100,0.29,0.71,16918,TB,CLE,120,-136,0.16,0.84,7.5,Under,R. Pepiot,G. Williams,5,2
9/12/2024,TEX,SEA,o7+105,u6.5+105,0.71,0.29,15353,TEX,SEA,125,-142,0.13,0.87,6.5,Over,K. Rocker,Br. Miller,5,4
9/12/2024,MIL,SF,o8-102,u7.5+100,0.96,0.04,17231,MIL,SF,-130,115,0.71,0.29,7.5,Under,F. Montas,H. Birdsong,3,0
9/13/2024,KC,PIT,o8.5-107,u8.5-110,0.78,0.22,11778,KC,PIT,100,-110,0.34,0.66,8.5,Over,A. Marsh,L. Ortiz2,8,3
9/13/2024,BAL,DET,o8-105,u7.5-102,0.92,0.08,13601,BAL,DET,-126,114,0.74,0.26,8,Under,Z. Eflin,B. Brieske,0,1
9/13/2024,NYM,PHI,o8.5-104,u8.5-105,0.9,0.1,17413,NYM,PHI,135,-155,0.15,0.85,8,Over,J. Quintana,A. Nola,11,3
9/13/2024,MIA,WAS,o8-102,u8-103,0.85,0.15,10632,MIA,WAS,123,-140,0.21,0.79,8,Under,E. Cabrera,D. Herz,1,4
9/13/2024,BOS,NYY,o9-103,u8.5+100,0.83,0.17,17463,BOS,NYY,158,-167,0.13,0.87,9,Push,R. Fitts,C. Schmidt,4,5
9/13/2024,STL,TOR,o8+100,u7.5-108,0.96,0.04,7961,STL,TOR,115,-132,0.24,0.76,7.5,Under,E. Fedde,K. Gausman,3,4
9/13/2024,TB,CLE,o7.5+105,u7.5-112,0.75,0.25,12899,TB,CLE,162,-184,0.16,0.84,7.5,Under,Z. Littell,T. Bibee,3,1
9/13/2024,LAD,ATL,o8.5-110,u8.5+100,0.92,0.08,17019,LAD,ATL,-106,-104,0.57,0.43,8.5,Under,L. Knack,S. Schwellenbach,2,6
9/13/2024,OAK,CHW,o7.5+102,u7.5-110,0.84,0.16,13096,OAK,CHW,-132,120,0.71,0.29,7.5,Under,B. Basso,G. Crochet,2,0
9/13/2024,CIN,MIN,o8.5-105,u8.5-105,0.9,0.1,12480,CIN,MIN,220,-230,0.1,0.9,8.5,Over,J. Aguiar,B. Ober,8,4
9/13/2024,CHC,COL,o10.5-115,u10.5+105,0.79,0.21,18417,CHC,COL,-143,125,0.82,0.18,10.5,Over,J. Assad,A. Gomber,5,9
9/13/2024,HOU,LAA,o8.5-108,u8.5-102,0.92,0.08,13434,HOU,LAA,-215,196,0.88,0.12,8.5,Under,Y. Kikuchi,S. Aldegheri,5,3
9/13/2024,MIL,AZ,o9+100,u8.5-102,0.89,0.11,16383,MIL,AZ,110,-122,0.32,0.68,8.5,Under,F. Peralta,E. Rodriguez,2,1
9/13/2024,TEX,SEA,o7+100,u6.5+100,0.97,0.03,10491,TEX,SEA,-130,125,0.57,0.43,7,Over,J. deGrom,E. Hancock,4,5
9/13/2024,SD,SF,o7+100,u6.5+104,0.96,0.04,15999,SD,SF,-115,108,0.55,0.45,7,Under,D. Cease,L. Webb,5,0
9/14/2024,BOS,NYY,o8.5+100,u8.5+100,0.74,0.26,9153,BOS,NYY,165,-190,0.13,0.87,8.5,Under,B. Bello,G. Cole,7,1
9/14/2024,KC,PIT,o8-108,u8-105,0.95,0.05,7345,KC,PIT,-110,600,0.57,0.43,8,Under,M. Wacha,M. Keller,5,1
9/14/2024,STL,TOR,o8-110,u8-105,0.8,0.2,7032,STL,TOR,115,-125,0.22,0.78,8,Over,K. Gibson,J. Berrios,2,7
9/14/2024,MIA,WAS,o9-102,u8.5+102,0.85,0.15,5306,MIA,WAS,125,105,0.15,0.85,9,Under,V. Bellozo,P. Corbin,1,4
9/14/2024,NYM,PHI,o9+100,u8.5+102,0.9,0.1,8855,NYM,PHI,102,-110,0.43,0.57,9,Over,L. Severino,K. Allard,4,6
9/14/2024,BAL,DET,o8-105,u8-113,0.71,0.29,7340,BAL,DET,-142,125,0.74,0.26,8,Under,C. Burnes,B. Brieske,4,2
9/14/2024,TB,CLE,o8.5+100,u7.5-102,0.55,0.45,6462,TB,CLE,120,-135,0.23,0.77,7.5,Under,D. Rasmussen,J. Cantillo,1,6
9/14/2024,CIN,MIN,o8.5-115,u8.5+102,0.68,0.32,7840,CIN,MIN,133,-148,0.3,0.7,8.5,Over,N. Martinez,S. Woods-Richardson,11,1
9/14/2024,OAK,CHW,o8.5-118,u8.5+100,0.58,0.42,7477,OAK,CHW,-165,150,0.81,0.19,9,Over,J. Ginn,C. Flexen,6,7
9/14/2024,LAD,ATL,o7.5+105,u7.5-110,0.65,0.35,9476,LAD,ATL,105,-120,0.34,0.66,7,Over,J. Flaherty,C. Sale,1,10
9/14/2024,MIL,AZ,o8.5-108,u8.5+100,0.68,0.32,10264,MIL,AZ,140,-140,0.28,0.72,8.5,Over,T. Myers,B. Pfaadt,15,8
9/14/2024,CHC,COL,o11+100,u10.5+100,0.59,0.41,8673,CHC,COL,-145,135,0.79,0.21,10.5,Over,J. Taillon,K. Freeland,5,6
9/14/2024,SD,SF,o7.5-115,u7.5-102,0.75,0.25,10102,SD,SF,-155,136,0.78,0.22,7.5,Over,J. Musgrove,M. Black,8,0
9/14/2024,HOU,LAA,o8.5-113,u8.5-105,0.8,0.2,8340,HOU,LAA,-158,150,0.87,0.13,8.5,Under,J. Verlander,T. Anderson,5,3
9/14/2024,TEX,SEA,o6.5+100,u6.5+100,0.75,0.25,7487,TEX,SEA,245,-135,0.16,0.84,6.5,Over,M. Scherzer,L. Gilbert,4,5
9/15/2024,BAL,DET,o9+100,u8.5+100,0.73,0.27,4493,BAL,DET,-108,-105,0.64,0.36,8.5,Under,C. Povich,K. Montero,2,4
9/15/2024,CIN,MIN,o9+100,u7+104,0.93,0.07,4321,CIN,MIN,150,108,0.18,0.82,9,Over,R. Lowder,D. Festa,2,9
9/15/2024,KC,PIT,o7.5-105,u7.5-108,0.81,0.19,6785,KC,PIT,-102,-110,0.48,0.52,7.5,Under,B. Singer,J. Jones,3,4
9/15/2024,NYM,PHI,o8.5+100,u8-105,0.87,0.13,5356,NYM,PHI,120,-135,0.2,0.8,8,Under,D. Peterson,C. Sanchez,1,2
9/15/2024,MIA,WAS,o8.5-105,u8.5-112,0.6,0.4,3190,MIA,WAS,360,-170,0.12,0.88,8.5,Under,A. Oller,M. Gore,3,4
9/15/2024,BOS,NYY,o8.5-102,u8.5-110,0.87,0.13,6108,BOS,NYY,575,-170,0.12,0.88,8,Under,K. Crawford,C. Rodon,2,5
9/15/2024,STL,TOR,o8.5-103,u8+100,0.85,0.15,3998,STL,TOR,500,-125,0.23,0.77,8,Under,M. Mikolas,Ye. Rodriguez,2,3
9/15/2024,TB,CLE,o8-115,u8-102,0.58,0.42,3730,TB,CLE,110,-124,0.15,0.85,8,Under,T. Bradley,B. Lively,0,2
9/15/2024,OAK,CHW,o8.5-104,u8+100,0.65,0.35,3665,OAK,CHW,-165,150,0.85,0.15,8,Under,J. Sears,S. Burke,3,4
9/15/2024,CHC,COL,o11.5+100,u11+100,0.69,0.31,4942,CHC,COL,-132,123,0.79,0.21,11.5,Under,K. Hendricks,C. Quantrill,6,2
9/15/2024,SD,SF,o8-106,u8-105,0.78,0.22,5634,SD,SF,-112,100,0.68,0.32,8,Under,M. Perez,L. Roupp,4,3
9/15/2024,HOU,LAA,o9-105,u9-108,0.88,0.12,5185,HOU,LAA,-200,170,0.86,0.14,9,Over,R. Blanco,C. Dana,6,4
9/15/2024,MIL,AZ,o8.5-105,u8.5-114,0.91,0.09,6396,MIL,AZ,145,-160,0.2,0.8,8.5,Over,D. Hall,Z. Gallen,10,11
9/15/2024,TEX,SEA,o7+105,u5.5+110,0.92,0.08,3720,TEX,SEA,140,-157,0.13,0.87,7,Push,A. Heaney,G. Kirby,0,7
9/15/2024,LAD,ATL,o9+100,u8.5+100,0.94,0.06,9516,LAD,ATL,-110,-104,0.56,0.44,8.5,Over,W. Buehler,C. Morton,9,2
9/16/2024,MIN,CLE,o7.5+102,u7+105,0.96,0.04,16246,MIN,CLE,-112,170,0.5,0.5,7,Push,P. Lopez,M. Boyd,3,4
9/16/2024,WAS,NYM,o7.5+102,u7.5-115,0.94,0.06,15812,WAS,NYM,180,-188,0.08,0.92,7.5,Under,J. Irvin,S. Manaea,1,2
9/16/2024,LAD,ATL,o8-103,u7.5+110,0.97,0.03,19588,LAD,ATL,-130,120,0.64,0.36,8,Over,Y. Yamamoto,M. Fried,9,0
9/16/2024,DET,KC,o8-102,u8-103,0.92,0.08,11445,DET,KC,120,-134,0.15,0.85,8,Over,R. Olson,S. Lugo,7,6
9/16/2024,OAK,CHC,o8-110,u8-104,0.94,0.06,17433,OAK,CHC,170,-198,0.08,0.92,8,Over,J. Estes,S. Imanaga,2,9
9/16/2024,PHI,MIL,o8-110,u8-104,0.86,0.14,16928,PHI,MIL,-106,-106,0.57,0.43,8,Push,R. Suarez,A. Civale,2,6
9/16/2024,PIT,STL,o7-115,u7+100,0.9,0.1,15989,PIT,STL,-130,115,0.7,0.3,7,Under,P. Skenes,A. Pallante,0,4
9/16/2024,AZ,COL,o11.5+100,u11+100,0.79,0.21,18584,AZ,COL,-167,150,0.9,0.1,11,Under,M. Kelly,A. Senzatela,2,3
9/16/2024,CHW,LAA,o8-105,u8-108,0.94,0.06,11627,CHW,LAA,166,-190,0.08,0.92,8,Over,J. Cannon,R. Detmers,8,4
9/16/2024,HOU,SD,o8-102,u7.5+105,0.99,0.01,16226,HOU,SD,100,-116,0.31,0.69,7.5,Under,S. Arrighetti,Y. Darvish,1,3
9/17/2024,SF,BAL,o7.5+105,u7+100,0.77,0.23,21477,SF,BAL,-116,105,0.5,0.5,7,Over,B. Snell,A. Suarez,10,0
9/17/2024,LAD,MIA,o9.5-105,u9.5-110,0.74,0.26,20169,LAD,MIA,-215,210,0.86,0.14,9.5,Over,Bo. Miller,D. McCaughan,9,11
9/17/2024,ATL,CIN,o9+100,u8.5+100,0.81,0.19,23138,ATL,CIN,-134,126,0.66,0.34,9,Over,G. Holmes,B. Williamson,5,6
9/17/2024,MIN,CLE,o8-112,u8-105,0.81,0.19,18165,MIN,CLE,125,-130,0.24,0.76,8,Under,Z. Matthews,G. Williams,4,1
9/17/2024,BOS,TB,o8-104,u8-105,0.86,0.14,14242,BOS,TB,-130,115,0.63,0.37,8,Over,N. Pivetta,S. Baz,3,8
9/17/2024,WAS,NYM,o7.5-105,u7.5-105,0.85,0.15,16307,WAS,NYM,150,-160,0.11,0.89,7.5,Over,M. Parker,Ty. Megill,1,10
9/17/2024,DET,KC,o8-110,u8-103,0.98,0.02,20750,DET,KC,143,-158,0.14,0.86,8,Under,C. Mize,C. Ragans,3,1
9/17/2024,PHI,MIL,o7.5+105,u7+105,0.88,0.12,23814,PHI,MIL,-136,123,0.65,0.35,7,Under,Z. Wheeler,F. Montas,5,1
9/17/2024,OAK,CHC,o8.5+102,u8+100,0.89,0.11,17352,OAK,CHC,135,-150,0.12,0.88,8,Under,M. Spence,J. Wicks,4,3
9/17/2024,PIT,STL,o8+100,u7.5-102,0.79,0.21,9754,PIT,STL,136,-148,0.21,0.79,7.5,Under,B. Falter,L. Lynn,1,3
9/17/2024,TOR,TEX,o7.5-112,u7.5-104,0.98,0.02,10279,TOR,TEX,115,-130,0.26,0.74,7.5,Over,C. Bassitt,N. Eovaldi,8,13
9/17/2024,AZ,COL,o11+100,u11-112,0.64,0.36,18185,AZ,COL,-136,125,0.8,0.2,11,Under,J. Montgomery,R. Feltner,2,8
9/17/2024,CHW,LAA,o6+105,u8-105,0.9,0.1,12293,CHW,LAA,130,-148,0.19,0.81,8,Under,D. Martin,G. Canning,0,5
9/17/2024,NYY,SEA,o7.5+100,u7+110,0.88,0.12,20639,NYY,SEA,-110,510,0.71,0.29,7,Over,L. Gil,B. Woo,11,2
9/17/2024,HOU,SD,o7.5+105,u7+100,0.86,0.14,18528,HOU,SD,102,245,0.28,0.72,7.5,Under,H. Brown,M. King,4,3
9/18/2024,OAK,CHC,o7.5-114,u7.5-105,0.83,0.17,17105,OAK,CHC,158,-174,0.12,0.88,7.5,Over,B. Basso,J. Steele,5,3
9/18/2024,AZ,COL,o11+100,u10.5-104,0.71,0.29,17751,AZ,COL,-157,158,0.8,0.2,11,Over,E. Rodriguez,A. Gomber,9,4
9/18/2024,CHW,LAA,o9+102,u8.5+102,0.84,0.16,7795,CHW,LAA,128,-142,0.14,0.86,8.5,Under,J. Shuster,J. Kochanowicz,3,4
9/18/2024,SF,BAL,o8+105,u7.5-102,0.82,0.18,20103,SF,BAL,143,-118,0.2,0.8,7.5,Over,H. Birdsong,D. Kremer,5,3
9/18/2024,ATL,CIN,o8.5-108,u8.5-110,0.79,0.21,18786,ATL,CIN,-135,125,0.74,0.26,8.5,Under,S. Schwellenbach,J. Junis,7,1
9/18/2024,LAD,MIA,o9+100,u9-114,0.93,0.07,17806,LAD,MIA,-200,175,0.82,0.18,9,Over,L. Knack,R. Weathers,8,4
9/18/2024,HOU,SD,o6.5-118,u6.5+102,0.8,0.2,14767,HOU,SD,-105,-109,0.5,0.5,6.5,Under,F. Valdez,D. Cease,0,4
9/18/2024,MIN,CLE,o7.5+105,u7+102,0.78,0.22,14434,MIN,CLE,115,-125,0.32,0.68,7,Over,B. Ober,T. Bibee,4,5
9/18/2024,BOS,TB,o7.5-106,u7.5-105,0.9,0.1,10122,BOS,TB,100,-109,0.37,0.63,7.5,Under,T. Houck,R. Pepiot,2,1
9/18/2024,WAS,NYM,o7-115,u7+100,0.86,0.14,13646,WAS,NYM,150,-165,0.09,0.91,7,Over,D. Herz,J. Quintana,0,10
9/18/2024,PHI,MIL,o7.5-105,u7.5-110,0.78,0.22,16605,PHI,MIL,102,-110,0.41,0.59,7.5,Under,A. Nola,F. Peralta,1,2
9/18/2024,DET,KC,o8-105,u8-112,0.84,0.16,21027,DET,KC,-135,116,0.64,0.36,8,Under,T. Skubal,A. Marsh,4,2
9/18/2024,PIT,STL,o8-102,u7.5+100,0.78,0.22,12712,PIT,STL,180,-210,0.1,0.9,7.5,Over,J. Woodford,S. Gray,5,10
9/18/2024,TOR,TEX,o8+100,u8-114,0.94,0.06,16322,TOR,TEX,-105,-110,0.29,0.71,8,Under,B. Francis,C. Bradford,0,2
9/18/2024,NYY,SEA,o7.5-105,u7.5-110,0.93,0.07,22805,NYY,SEA,-120,102,0.76,0.24,7.5,Under,N. Cortes Jr.,Br. Miller,2,1
9/19/2024,SF,BAL,o7.5+102,u7+105,0.83,0.17,16029,SF,BAL,140,-139,0.27,0.73,7,Over,L. Webb,Z. Eflin,3,5
9/19/2024,MIN,CLE,o7.5-105,u7-104,0.57,0.43,10445,MIN,CLE,210,180,0.29,0.71,8,Under,S. Woods-Richardson,J. Cantillo,2,3
9/19/2024,ATL,CIN,o9+100,u9-114,0.74,0.26,13616,ATL,CIN,-210,192,0.84,0.16,9,Over,C. Sale,J. Aguiar,15,3
9/19/2024,TOR,TEX,o7.5+100,u5+105,0.92,0.08,11132,TOR,TEX,115,900,0.29,0.71,7.5,Under,K. Gausman,K. Rocker,4,0
9/19/2024,NYY,SEA,o7.5+102,u7+105,0.75,0.25,13853,NYY,SEA,105,-120,0.5,0.5,7,Under,C. Schmidt,L. Gilbert,2,3
9/19/2024,LAD,MIA,o8-110,u8+100,0.84,0.16,14176,LAD,MIA,-205,185,0.85,0.15,8,Over,J. Flaherty,E. Cabrera,20,4
9/19/2024,BOS,TB,o8-104,u8-112,0.85,0.15,8810,BOS,TB,-110,100,0.54,0.46,8,Under,B. Bello,Z. Littell,0,2
9/19/2024,PHI,NYM,o8.5-105,u8-102,0.86,0.14,18922,PHI,NYM,120,-130,0.24,0.76,8,Over,T. Walker,L. Severino,6,10
9/19/2024,PIT,STL,o8.5+100,u8+105,0.77,0.23,8946,PIT,STL,130,-145,0.16,0.84,8.5,Under,L. Ortiz2,E. Fedde,3,2
9/19/2024,AZ,MIL,o8.5-105,u8.5+110,0.87,0.13,19376,AZ,MIL,-124,112,0.49,0.51,8.5,Under,B. Pfaadt,T. Myers,5,1
9/19/2024,WAS,CHC,o8.5-115,u8.5+100,0.89,0.11,13202,WAS,CHC,160,-174,0.12,0.88,8.5,Over,P. Corbin,J. Assad,6,7
9/19/2024,LAA,HOU,o8-105,u8-103,0.88,0.12,13707,LAA,HOU,245,-275,0.06,0.94,8,Under,J. Suarez,Y. Kikuchi,1,3
9/20/2024,WAS,CHC,o9.5+100,u9.5-110,0.83,0.17,14969,WAS,CHC,143,-164,0.09,0.91,9.5,Under,T. Williams,J. Taillon,1,3
9/20/2024,PIT,CIN,o9-110,u9-104,0.86,0.14,10248,PIT,CIN,115,-125,0.26,0.74,9,Over,M. Keller,N. Martinez,3,8
9/20/2024,TOR,TB,o8-105,u7.5+100,0.83,0.17,12975,TOR,TB,-112,105,0.41,0.59,8,Under,J. Berrios,T. Alexander,0,1
9/20/2024,DET,BAL,o8-105,u7.5-104,0.85,0.15,16716,DET,BAL,150,-158,0.14,0.86,7.5,Over,T. Holton,C. Burnes,1,7
9/20/2024,ATL,MIA,o9+100,u8.5+100,0.84,0.16,15211,ATL,MIA,-215,192,0.88,0.12,9,Under,C. Morton,V. Bellozo,3,4
9/20/2024,PHI,NYM,o7.5-104,u7.5-110,0.83,0.17,18554,PHI,NYM,-114,110,0.38,0.62,7.5,Over,C. Sanchez,D. Peterson,12,2
9/20/2024,MIN,BOS,o8.5+100,u8-102,0.86,0.14,12692,MIN,BOS,-118,104,0.54,0.46,8,Under,D. Festa,R. Fitts,4,2
9/20/2024,SEA,TEX,o7+100,u7-107,0.84,0.16,12899,SEA,TEX,110,-115,0.3,0.7,7,Over,G. Kirby,J. deGrom,8,2
9/20/2024,LAA,HOU,o8+100,u8-109,0.86,0.14,12046,LAA,HOU,215,-250,0.05,0.95,8,Over,T. Anderson,J. Verlander,7,9
9/20/2024,AZ,MIL,o8.5-110,u8.5-105,0.9,0.1,15852,AZ,MIL,-129,120,0.65,0.35,8.5,Over,Z. Gallen,C. Rea,7,4
9/20/2024,SF,KC,o8.5-114,u8.5-102,0.9,0.1,16302,SF,KC,178,-195,0.1,0.9,8.5,Under,M. Black,M. Wacha,2,1
9/20/2024,CLE,STL,o8-115,u8-104,0.65,0.35,12445,CLE,STL,100,-115,0.34,0.66,8,Under,B. Lively,K. Gibson,5,1
9/20/2024,NYY,OAK,o8+105,u7.5+100,0.78,0.22,18215,NYY,OAK,-188,165,0.9,0.1,8,Under,G. Cole,J. Ginn,4,2
9/20/2024,CHW,SD,o7+105,u7-115,0.85,0.15,17478,CHW,SD,260,-295,0.05,0.95,7,Under,G. Crochet,J. Musgrove,2,3
9/20/2024,COL,LAD,o8.5-114,u8.5-105,0.9,0.1,13989,COL,LAD,225,-255,0.03,0.97,9,Over,K. Freeland,R. Brasier,4,6
9/21/2024,PIT,CIN,o8.5-115,u9+100,0.77,0.23,6225,PIT,CIN,105,-120,0.25,0.75,9,Under,J. Jones,R. Lowder,1,7
9/21/2024,WAS,CHC,o8.5+102,u8-105,0.83,0.17,7164,WAS,CHC,118,850,0.14,0.86,8,Under,M. Gore,K. Hendricks,5,1
9/21/2024,DET,BAL,o8.5-105,u7+108,0.72,0.28,6028,DET,BAL,115,-105,0.17,0.83,8.5,Over,R. Olson,C. Povich,6,4
9/21/2024,ATL,MIA,o8.5+100,u8+100,0.8,0.2,7138,ATL,MIA,-238,245,0.91,0.09,8.5,Under,M. Fried,A. Oller,6,2
9/21/2024,PHI,NYM,o7.5+100,u7.5-113,0.86,0.14,8799,PHI,NYM,104,-110,0.38,0.62,7.5,Over,R. Suarez,S. Manaea,3,6
9/21/2024,TOR,TB,o8-105,u7.5-108,0.78,0.22,4124,TOR,TB,125,-135,0.19,0.81,7.5,Under,Ye. Rodriguez,T. Bradley,2,3
9/21/2024,SF,KC,o8.5-103,u8-105,0.67,0.33,7366,SF,KC,133,-145,0.19,0.81,8,Over,L. Roupp,B. Singer,9,0
9/21/2024,SEA,TEX,o8-105,u9-105,0.9,0.1,5912,SEA,TEX,118,-105,0.41,0.59,9,Over,E. Hancock,D. Dunning,8,4
9/21/2024,AZ,MIL,o8.5+100,u8-104,0.82,0.18,6553,AZ,MIL,-102,-110,0.31,0.69,8,Under,M. Kelly,A. Civale,5,0
9/21/2024,LAA,HOU,o8-102,u7.5-103,0.91,0.09,8476,LAA,HOU,210,-225,0.06,0.94,7.5,Over,R. Detmers,R. Blanco,4,10
9/21/2024,CLE,STL,o7.5-108,u7.5-102,0.75,0.25,6709,CLE,STL,-130,114,0.76,0.24,7.5,Over,M. Boyd,M. Mikolas,5,6
9/21/2024,CHW,SD,o8-110,u8-104,0.67,0.33,9415,CHW,SD,280,-285,0.05,0.95,8,Push,C. Flexen,M. Perez,2,6
9/21/2024,NYY,OAK,o8+100,u9-103,0.73,0.27,7598,NYY,OAK,-175,575,0.92,0.08,8,Over,C. Rodon,J. Sears,10,0
9/21/2024,COL,LAD,o9+100,u9-107,0.93,0.07,9516,COL,LAD,265,-275,0.03,0.97,9,Push,C. Quantrill,W. Buehler,6,3
9/22/2024,MIN,BOS,o7.5+100,u7.5-110,0.81,0.19,4346,MIN,BOS,-141,125,0.58,0.42,7.5,Over,P. Lopez,N. Pivetta,1,8
9/22/2024,PIT,CIN,o8-104,u8-110,0.76,0.24,6285,PIT,CIN,-105,-106,0.52,0.48,8,Under,P. Skenes,H. Greene,2,0
9/22/2024,DET,BAL,o8.5+100,u8-102,0.69,0.31,3438,DET,BAL,108,-125,0.18,0.82,8,Under,T. Holton,A. Suarez,4,3
9/22/2024,ATL,MIA,o9+100,u8.5+100,0.82,0.18,4927,ATL,MIA,-195,170,0.9,0.1,9,Push,G. Holmes,D. McCaughan,5,4
9/22/2024,TOR,TB,o7.5-108,u7.5-106,0.59,0.41,2892,TOR,TB,116,-125,0.21,0.79,7.5,Under,R. Burr,S. Baz,3,4
9/22/2024,SF,KC,o6.5-110,u6.5+102,0.79,0.21,5270,SF,KC,-104,-105,0.58,0.42,6.5,Under,B. Snell,S. Lugo,2,0
9/22/2024,AZ,MIL,o12+400,u8+100,0.82,0.18,7386,AZ,MIL,120,-135,0.35,0.65,8,Over,J. Montgomery,F. Montas,9,10
9/22/2024,LAA,HOU,o8-110,u8-105,0.89,0.11,4735,LAA,HOU,230,-275,0.04,0.96,8,Over,G. Canning,S. Arrighetti,9,8
9/22/2024,CLE,STL,o7.5-104,u7.5-110,0.9,0.1,3115,CLE,STL,114,-125,0.38,0.62,7.5,Under,G. Williams,A. Pallante,1,2
